,dataset_name,model,fold_n,train_split_size,prob_limit,best_params,accuracy,tpr,fpr,precision,auc-roc,auc-pr,fit_time_second,1000_predict_time_seconds
1197,ar4.csv,improvement,9,0.3,0.95,"{'n_estimators': 1000, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 70, 'bootstrap': False}",0.8,0.42857142857142855,0.5178571428571429,0.4,0.375,0.4,0.7500083446502686,0.10700035095214844
1198,ar4.csv,improvement,9,0.4,0.95,"{'n_estimators': 1600, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'auto', 'max_depth': 90, 'bootstrap': False}",0.9,0.6,0.4,0.9444444444444444,0.75,0.4722222222222222,1.1431047916412354,0.17596817016601562
1199,ar4.csv,improvement,9,0.5,0.95,"{'n_estimators': 1000, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 70, 'bootstrap': False}",0.9,0.6666666666666666,0.4583333333333333,0.9444444444444444,0.75,0.4722222222222222,0.7290332317352295,0.10600876808166504
1200,autos.csv,improvement,0,0.3,0.7,"{'n_estimators': 1000, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 80, 'bootstrap': True}",0.625,0.680921052631579,0.24605263157894736,0.619047619047619,-1.0,,1.040095329284668,0.12696123123168945
1201,autos.csv,improvement,0,0.4,0.7,"{'n_estimators': 600, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 70, 'bootstrap': False}",0.75,0.6875,0.1675,0.6742857142857143,-1.0,,0.5140647888183594,0.08200645446777344
1202,autos.csv,improvement,0,0.5,0.7,"{'n_estimators': 600, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 70, 'bootstrap': False}",0.75,0.78125,0.2988636363636364,0.6742857142857143,-1.0,,0.4900190830230713,0.07701325416564941
1203,autos.csv,improvement,0,0.3,0.8,"{'n_estimators': 1600, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'auto', 'max_depth': 90, 'bootstrap': False}",0.625,0.6764705882352942,0.20735294117647057,0.619047619047619,-1.0,,1.3070783615112305,0.1979670524597168
1204,autos.csv,improvement,0,0.4,0.8,"{'n_estimators': 600, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 70, 'bootstrap': False}",0.75,0.7642045454545454,0.27897727272727274,0.6742857142857143,-1.0,,0.4930229187011719,0.07500410079956055
1205,autos.csv,improvement,0,0.5,0.8,"{'n_estimators': 600, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 70, 'bootstrap': False}",0.75,0.746875,0.23125,0.6742857142857143,-1.0,,0.5170660018920898,0.07695674896240234
1206,autos.csv,improvement,0,0.3,0.9,"{'n_estimators': 1200, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'auto', 'max_depth': 70, 'bootstrap': True}",0.75,0.6625,0.19416666666666668,0.6742857142857143,-1.0,,1.2340381145477295,0.14904451370239258
